Date and Time,Billing Month,BOTOLAN,OLONGAPO
11/26/2023 16:45,December,2.97,2.94
11/26/2023 16:50,December,2.97,2.94
11/26/2023 16:55,December,2.97,2.94
11/26/2023 17:00,December,2.75,2.72
11/26/2023 17:05,December,2.75,2.72
11/26/2023 17:10,December,0,0
11/26/2023 17:15,December,2.75,2.72
11/26/2023 17:20,December,2.96,2.93
11/26/2023 17:25,December,2.96,2.93
11/26/2023 17:30,December,3.3,3.26
11/26/2023 17:35,December,3.45,3.42
11/26/2023 17:40,December,3.62,3.6
11/26/2023 17:45,December,3.58,3.55
11/26/2023 17:50,December,3.57,3.54
11/26/2023 17:55,December,3.64,3.6
11/26/2023 18:00,December,3.59,3.55
11/26/2023 18:05,December,3.65,3.6
11/26/2023 18:10,December,3.61,3.55
11/26/2023 18:15,December,3.49,3.44
11/26/2023 18:20,December,3.61,3.54
11/26/2023 18:25,December,3.65,3.59
11/26/2023 18:30,December,3.61,3.55
11/26/2023 18:35,December,3.56,3.5
11/26/2023 18:40,December,3.3,3.24
11/26/2023 18:45,December,3.47,3.41
11/26/2023 18:50,December,3.54,3.48
11/26/2023 18:55,December,3.46,3.41
11/26/2023 19:00,December,3.54,3.48
11/26/2023 19:05,December,3.33,3.28
11/26/2023 19:10,December,3.39,3.33
11/26/2023 19:15,December,3.39,3.34
11/26/2023 19:20,December,3.54,3.48
11/26/2023 19:25,December,3.4,3.35
11/26/2023 19:30,December,3.66,3.6
11/26/2023 19:35,December,3.66,3.6
11/26/2023 19:40,December,3.59,3.53
11/26/2023 19:45,December,3.59,3.53
11/26/2023 19:50,December,3.56,3.51
11/26/2023 19:55,December,3.58,3.52
11/26/2023 20:00,December,3.56,3.5
11/26/2023 20:05,December,19.83,19.51
11/26/2023 20:10,December,3.84,3.78
11/26/2023 20:15,December,3.68,3.62
11/26/2023 20:20,December,3.66,3.6
11/26/2023 20:25,December,3.66,3.6
11/26/2023 20:30,December,3.59,3.54
11/26/2023 20:35,December,3.59,3.54
11/26/2023 20:40,December,3.59,3.54
11/26/2023 20:45,December,3.59,3.54
11/26/2023 20:50,December,3.59,3.54
11/26/2023 20:55,December,3.59,3.53
11/26/2023 21:00,December,3.66,3.6
11/26/2023 21:05,December,30.1,29.62
11/26/2023 21:10,December,29.99,29.51
11/26/2023 21:15,December,5.98,5.89
11/26/2023 21:20,December,3.91,3.85
11/26/2023 21:25,December,3.61,3.55
11/26/2023 21:30,December,3.71,3.65
11/26/2023 21:35,December,3.65,3.6
11/26/2023 21:40,December,3.66,3.6
11/26/2023 21:45,December,3.66,3.6
11/26/2023 21:50,December,3.34,3.28
11/26/2023 21:55,December,3.61,3.55
11/26/2023 22:00,December,3.29,3.24
11/26/2023 22:05,December,3.34,3.28
11/26/2023 22:10,December,3.61,3.56
11/26/2023 22:15,December,3.34,3.29
11/26/2023 22:20,December,3.35,3.29
11/26/2023 22:25,December,3.31,3.26
11/26/2023 22:30,December,3.33,3.27
11/26/2023 22:35,December,3.36,3.31
11/26/2023 22:40,December,3.63,3.58
11/26/2023 22:45,December,3.52,3.47
11/26/2023 22:50,December,3.53,3.47
11/26/2023 22:55,December,3.53,3.47
11/26/2023 23:00,December,3.61,3.55
11/26/2023 23:05,December,3.3,3.25
11/26/2023 23:10,December,3.01,2.97
11/26/2023 23:15,December,3.01,2.97
11/26/2023 23:20,December,3.3,3.25
11/26/2023 23:25,December,3.01,2.97
11/26/2023 23:30,December,-0.01,-0.01
11/26/2023 23:35,December,-0.01,-0.01
11/26/2023 23:40,December,0,0
11/26/2023 23:45,December,2.36,2.33
11/26/2023 23:50,December,2.36,2.33
11/26/2023 23:55,December,2.36,2.33
11/27/2023 0:00,December,2.76,2.72
11/27/2023 0:05,December,-1.01,-1
11/27/2023 0:10,December,0,0
11/27/2023 0:15,December,2.7,2.67
11/27/2023 0:20,December,3.11,3.07
11/27/2023 0:25,December,2.79,2.76
11/27/2023 0:30,December,2.79,2.76
11/27/2023 0:35,December,2.75,2.72
11/27/2023 0:40,December,2.78,2.75
11/27/2023 0:45,December,3.01,2.97
11/27/2023 0:50,December,3.06,3.03
11/27/2023 0:55,December,3.51,3.46
11/27/2023 1:00,December,3.03,3
11/27/2023 1:05,December,3.01,2.98
11/27/2023 1:10,December,3.01,2.98
11/27/2023 1:15,December,2.75,2.72
11/27/2023 1:20,December,2.75,2.72
11/27/2023 1:25,December,2.75,2.72
11/27/2023 1:30,December,2.72,2.7
11/27/2023 1:35,December,2.79,2.76
11/27/2023 1:40,December,2.75,2.72
11/27/2023 1:45,December,2.75,2.72
11/27/2023 1:50,December,2.75,2.72
11/27/2023 1:55,December,2.79,2.76
11/27/2023 2:00,December,2.72,2.69
11/27/2023 2:05,December,2.72,2.7
11/27/2023 2:10,December,2.72,2.7
11/27/2023 2:15,December,2.7,2.68
11/27/2023 2:20,December,3.01,2.98
11/27/2023 2:25,December,2.78,2.76
11/27/2023 2:30,December,2.78,2.76
11/27/2023 2:35,December,2.74,2.71
11/27/2023 2:40,December,2.78,2.76
11/27/2023 2:45,December,2.74,2.71
11/27/2023 2:50,December,2.75,2.73
11/27/2023 2:55,December,2.75,2.72
11/27/2023 3:00,December,2.72,2.69
11/27/2023 3:05,December,2.72,2.7
11/27/2023 3:10,December,2.74,2.72
11/27/2023 3:15,December,2.73,2.71
11/27/2023 3:20,December,2.74,2.72
11/27/2023 3:25,December,2.75,2.73
11/27/2023 3:30,December,2.79,2.77
11/27/2023 3:35,December,2.75,2.72
11/27/2023 3:40,December,2.73,2.7
11/27/2023 3:45,December,2.7,2.68
11/27/2023 3:50,December,0,0
11/27/2023 3:55,December,2.68,2.65
11/27/2023 4:00,December,-0.01,-0.01
11/27/2023 4:05,December,-10.19,-10.1
11/27/2023 4:10,December,-10.14,-10.05
11/27/2023 4:15,December,-7.59,-7.53
11/27/2023 4:20,December,-10.19,-10.11
11/27/2023 4:25,December,-10.14,-10.06
11/27/2023 4:30,December,-10.13,-10.04
11/27/2023 4:35,December,-5.02,-4.98
11/27/2023 4:40,December,-1.03,-1.02
11/27/2023 4:45,December,-1.07,-1.06
11/27/2023 4:50,December,-1.07,-1.06
11/27/2023 4:55,December,-9.88,-9.79
11/27/2023 5:00,December,-1.03,-1.02
11/27/2023 5:05,December,-5.03,-4.99
11/27/2023 5:10,December,-5.03,-4.99
11/27/2023 5:15,December,-5.03,-4.98
11/27/2023 5:20,December,-5.02,-4.98
11/27/2023 5:25,December,-5.02,-4.98
11/27/2023 5:30,December,-10.05,-9.96
11/27/2023 5:35,December,-10.07,-9.99
11/27/2023 5:40,December,-6.04,-5.99
11/27/2023 5:45,December,-10.06,-9.98
11/27/2023 5:50,December,-5.02,-4.98
11/27/2023 5:55,December,-10.06,-9.97
11/27/2023 6:00,December,-10.07,-9.98
11/27/2023 6:05,December,-10.05,-9.98
11/27/2023 6:10,December,-7.57,-7.51
11/27/2023 6:15,December,-5.02,-4.98
11/27/2023 6:20,December,-5.02,-4.98
11/27/2023 6:25,December,-5.03,-4.99
11/27/2023 6:30,December,-5.02,-4.99
11/27/2023 6:35,December,-5.02,-4.98
11/27/2023 6:40,December,-5.01,-4.98
11/27/2023 6:45,December,-5.01,-4.98
11/27/2023 6:50,December,-5.01,-4.98
11/27/2023 6:55,December,-9.88,-9.82
11/27/2023 7:00,December,-10.06,-9.99
11/27/2023 7:05,December,-10.06,-10
11/27/2023 7:10,December,-7.52,-7.47
11/27/2023 7:15,December,-5,-4.97
11/27/2023 7:20,December,-5,-4.97
11/27/2023 7:25,December,-5,-4.97
11/27/2023 7:30,December,-5,-4.97
11/27/2023 7:35,December,-5,-4.97
11/27/2023 7:40,December,-4.99,-4.97
11/27/2023 7:45,December,-1.06,-1.06
11/27/2023 7:50,December,-1.02,-1.01
11/27/2023 7:55,December,-1.02,-1.01
11/27/2023 8:00,December,-4.98,-4.96
11/27/2023 8:05,December,-10.34,-10.33
11/27/2023 8:10,December,-10.02,-10
11/27/2023 8:15,December,-7.26,-7.25
11/27/2023 8:20,December,-9.86,-9.85
11/27/2023 8:25,December,-1.01,-1.01
11/27/2023 8:30,December,-0.01,-0.01
11/27/2023 8:35,December,0,0
11/27/2023 8:40,December,0,0
11/27/2023 8:45,December,0,0
11/27/2023 8:50,December,0,0
11/27/2023 8:55,December,0,0
11/27/2023 9:00,December,2.68,2.68
11/27/2023 9:05,December,0,0
11/27/2023 9:10,December,-1,-1
11/27/2023 9:15,December,-0.99,-0.99
11/27/2023 9:20,December,0,0
11/27/2023 9:25,December,0,0
11/27/2023 9:30,December,0,0
11/27/2023 9:35,December,2.69,2.69
11/27/2023 9:40,December,2.97,2.97
11/27/2023 9:45,December,2.75,2.75
11/27/2023 9:50,December,2.97,2.97
11/27/2023 9:55,December,2.76,2.75
11/27/2023 10:00,December,3.55,3.54
11/27/2023 10:05,December,2.98,2.97
11/27/2023 10:10,December,2.76,2.75
11/27/2023 10:15,December,2.75,2.75
11/27/2023 10:20,December,2.75,2.75
11/27/2023 10:25,December,2.75,2.75
11/27/2023 10:30,December,2.75,2.75
11/27/2023 10:35,December,2.75,2.75
11/27/2023 10:40,December,2.75,2.75
11/27/2023 10:45,December,2.75,2.75
11/27/2023 10:50,December,3.34,3.34
11/27/2023 10:55,December,3.36,3.35
11/27/2023 11:00,December,3.34,3.34
11/27/2023 11:05,December,0,0
11/27/2023 11:10,December,0,0
11/27/2023 11:15,December,0,0
11/27/2023 11:20,December,0,0
11/27/2023 11:25,December,0,0
11/27/2023 11:30,December,0,0
11/27/2023 11:35,December,0,0
11/27/2023 11:40,December,0,0
11/27/2023 11:45,December,2.98,2.97
11/27/2023 11:50,December,0,0
11/27/2023 11:55,December,0,0
11/27/2023 12:00,December,0,0
11/27/2023 12:05,December,0,0
11/27/2023 12:10,December,0,0
11/27/2023 12:15,December,0,0
11/27/2023 12:20,December,0,0
11/27/2023 12:25,December,0,0
11/27/2023 12:30,December,0,0
11/27/2023 12:35,December,0,0
11/27/2023 12:40,December,0,0
11/27/2023 12:45,December,0,0
11/27/2023 12:50,December,0,0
11/27/2023 12:55,December,0,0
11/27/2023 13:00,December,3.35,3.35
11/27/2023 13:05,December,3.36,3.36
11/27/2023 13:10,December,3.27,3.26
11/27/2023 13:15,December,2.99,2.97
11/27/2023 13:20,December,0,0
11/27/2023 13:25,December,2.75,2.75
11/27/2023 13:30,December,3.34,3.33
11/27/2023 13:35,December,3.38,3.38
11/27/2023 13:40,December,3.33,3.32
11/27/2023 13:45,December,3.52,3.51
11/27/2023 13:50,December,3.47,3.46
11/27/2023 13:55,December,3.47,3.46
11/27/2023 14:00,December,3.52,3.51
11/27/2023 14:05,December,3.47,3.46
11/27/2023 14:10,December,3.49,3.47
11/27/2023 14:15,December,3.49,3.47
11/27/2023 14:20,December,3.5,3.48
11/27/2023 14:25,December,3.49,3.48
11/27/2023 14:30,December,3.5,3.48
11/27/2023 14:35,December,3.5,3.48
11/27/2023 14:40,December,3.49,3.48
11/27/2023 14:45,December,3.5,3.48
11/27/2023 14:50,December,3.5,3.48
11/27/2023 14:55,December,3.5,3.48
11/27/2023 15:00,December,3.51,3.49
11/27/2023 15:05,December,3.51,3.49
11/27/2023 15:10,December,3.51,3.49
11/27/2023 15:15,December,3.53,3.5
11/27/2023 15:20,December,3.52,3.49
11/27/2023 15:25,December,3.52,3.5
11/27/2023 15:30,December,3.52,3.49
11/27/2023 15:35,December,3.52,3.49
11/27/2023 15:40,December,3.54,3.51
11/27/2023 15:45,December,3.6,3.57
11/27/2023 15:50,December,3.62,3.58
11/27/2023 15:55,December,3.54,3.5
11/27/2023 16:00,December,17.63,17.48
11/27/2023 16:05,December,3.34,3.31
11/27/2023 16:10,December,3.41,3.38
11/27/2023 16:15,December,3.52,3.49
11/27/2023 16:20,December,3.43,3.4
11/27/2023 16:25,December,3.46,3.42
11/27/2023 16:30,December,3.45,3.41
11/27/2023 16:35,December,3.35,3.31
11/27/2023 16:40,December,3.31,3.27
11/27/2023 16:45,December,3.53,3.48
11/27/2023 16:50,December,3.35,3.31
11/27/2023 16:55,December,3.34,3.3
11/27/2023 17:00,December,3.31,3.27
11/27/2023 17:05,December,2.35,2.32
11/27/2023 17:10,December,2.75,2.72
11/27/2023 17:15,December,3.11,3.07
11/27/2023 17:20,December,3.11,3.07
11/27/2023 17:25,December,3.32,3.27
11/27/2023 17:30,December,3.32,3.27
11/27/2023 17:35,December,3.52,3.47
11/27/2023 17:40,December,3.55,3.49
11/27/2023 17:45,December,3.55,3.5
11/27/2023 17:50,December,3.56,3.5
11/27/2023 17:55,December,3.56,3.5
11/27/2023 18:00,December,3.56,3.5
11/27/2023 18:05,December,3.3,3.25
11/27/2023 18:10,December,3.55,3.49
11/27/2023 18:15,December,3.53,3.47
11/27/2023 18:20,December,3.53,3.47
11/27/2023 18:25,December,3.54,3.47
11/27/2023 18:30,December,3.3,3.24
11/27/2023 18:35,December,3.26,3.19
11/27/2023 18:40,December,3.53,3.46
11/27/2023 18:45,December,3.3,3.24
11/27/2023 18:50,December,3.27,3.21
11/27/2023 18:55,December,3.03,2.98
11/27/2023 19:00,December,3.03,2.98
11/27/2023 19:05,December,3.31,3.25
11/27/2023 19:10,December,3.32,3.26
11/27/2023 19:15,December,3.31,3.25
11/27/2023 19:20,December,3.31,3.25
11/27/2023 19:25,December,3.28,3.23
11/27/2023 19:30,December,3.27,3.21
11/27/2023 19:35,December,3.25,3.19
11/27/2023 19:40,December,3.28,3.23
11/27/2023 19:45,December,3.25,3.19
11/27/2023 19:50,December,3.24,3.19
11/27/2023 19:55,December,3.28,3.23
11/27/2023 20:00,December,3.55,3.5
11/27/2023 20:05,December,10.77,10.61
11/27/2023 20:10,December,3.62,3.57
11/27/2023 20:15,December,3.81,3.75
11/27/2023 20:20,December,3.62,3.56
11/27/2023 20:25,December,3.19,3.14
11/27/2023 20:30,December,3.63,3.57
11/27/2023 20:35,December,3.57,3.51
11/27/2023 20:40,December,3.41,3.36
11/27/2023 20:45,December,3.57,3.52
11/27/2023 20:50,December,3.56,3.51
11/27/2023 20:55,December,3.56,3.51
11/27/2023 21:00,December,3.55,3.5
11/27/2023 21:05,December,30.26,29.76
11/27/2023 21:10,December,11.98,11.78
11/27/2023 21:15,December,4.5,4.43
11/27/2023 21:20,December,3.83,3.77
11/27/2023 21:25,December,3.83,3.76
11/27/2023 21:30,December,3.68,3.62
11/27/2023 21:35,December,3.64,3.58
11/27/2023 21:40,December,3.63,3.57
11/27/2023 21:45,December,3.57,3.51
11/27/2023 21:50,December,3.56,3.5
11/27/2023 21:55,December,3.12,3.07
11/27/2023 22:00,December,3.56,3.51
11/27/2023 22:05,December,3.56,3.51
11/27/2023 22:10,December,3.55,3.49
11/27/2023 22:15,December,3.13,3.08
11/27/2023 22:20,December,3.13,3.08
11/27/2023 22:25,December,3.11,3.06
11/27/2023 22:30,December,3.09,3.04
11/27/2023 22:35,December,3.3,3.24
11/27/2023 22:40,December,3.13,3.08
11/27/2023 22:45,December,3.45,3.39
11/27/2023 22:50,December,3.11,3.06
11/27/2023 22:55,December,3.1,3.05
11/27/2023 23:00,December,2.78,2.73
11/27/2023 23:05,December,4.53,4.46
11/27/2023 23:10,December,3.62,3.57
11/27/2023 23:15,December,3.56,3.51
11/27/2023 23:20,December,3.79,3.73
11/27/2023 23:25,December,3.56,3.51
11/27/2023 23:30,December,3.9,3.84
11/27/2023 23:35,December,3.89,3.84
11/27/2023 23:40,December,3.56,3.51
11/27/2023 23:45,December,3.61,3.56
11/27/2023 23:50,December,3.61,3.56
11/27/2023 23:55,December,3.61,3.56
11/28/2023 0:00,December,3.61,3.56
11/28/2023 0:05,December,3.57,3.52
11/28/2023 0:10,December,3.28,3.23
11/28/2023 0:15,December,3.3,3.25
11/28/2023 0:20,December,3.27,3.22
11/28/2023 0:25,December,3.23,3.18
11/28/2023 0:30,December,3.23,3.18
11/28/2023 0:35,December,3.05,3
11/28/2023 0:40,December,3,2.96
11/28/2023 0:45,December,3,2.96
11/28/2023 0:50,December,2.87,2.82
11/28/2023 0:55,December,2.88,2.84
11/28/2023 1:00,December,2.51,2.47
11/28/2023 1:05,December,-0.01,-0.01
11/28/2023 1:10,December,2.36,2.33
11/28/2023 1:15,December,2.36,2.33
11/28/2023 1:20,December,2.49,2.46
11/28/2023 1:25,December,2.76,2.72
11/28/2023 1:30,December,2.76,2.72
11/28/2023 1:35,December,0,0
11/28/2023 1:40,December,0,0
11/28/2023 1:45,December,0,0
11/28/2023 1:50,December,0,0
11/28/2023 1:55,December,2.36,2.33
11/28/2023 2:00,December,2.36,2.33
11/28/2023 2:05,December,2.49,2.46
11/28/2023 2:10,December,2.52,2.49
11/28/2023 2:15,December,2.74,2.71
11/28/2023 2:20,December,2.77,2.74
11/28/2023 2:25,December,2.52,2.49
11/28/2023 2:30,December,2.74,2.71
11/28/2023 2:35,December,2.74,2.71
11/28/2023 2:40,December,2.74,2.71
11/28/2023 2:45,December,2.58,2.55
11/28/2023 2:50,December,2.74,2.71
11/28/2023 2:55,December,2.54,2.51
11/28/2023 3:00,December,2.45,2.42
11/28/2023 3:05,December,2.73,2.71
11/28/2023 3:10,December,2.73,2.71
11/28/2023 3:15,December,2.73,2.71
11/28/2023 3:20,December,2.73,2.71
11/28/2023 3:25,December,2.78,2.76
11/28/2023 3:30,December,2.78,2.75
11/28/2023 3:35,December,2.85,2.83
11/28/2023 3:40,December,2.78,2.75
11/28/2023 3:45,December,2.78,2.75
11/28/2023 3:50,December,2.74,2.71
11/28/2023 3:55,December,3.01,2.98
11/28/2023 4:00,December,3.14,3.12
11/28/2023 4:05,December,3.26,3.23
11/28/2023 4:10,December,3.25,3.22
11/28/2023 4:15,December,3.18,3.15
11/28/2023 4:20,December,3.27,3.24
11/28/2023 4:25,December,3.26,3.22
11/28/2023 4:30,December,3.18,3.15
11/28/2023 4:35,December,3.11,3.08
11/28/2023 4:40,December,3.14,3.11
11/28/2023 4:45,December,3.12,3.09
11/28/2023 4:50,December,3.28,3.25
11/28/2023 4:55,December,3.26,3.23
11/28/2023 5:00,December,3.18,3.15
11/28/2023 5:05,December,3.2,3.17
11/28/2023 5:10,December,3.26,3.22
11/28/2023 5:15,December,3.26,3.22
11/28/2023 5:20,December,3.16,3.12
11/28/2023 5:25,December,3.2,3.16
11/28/2023 5:30,December,3.25,3.22
11/28/2023 5:35,December,3.24,3.21
11/28/2023 5:40,December,3.25,3.22
11/28/2023 5:45,December,3.26,3.22
11/28/2023 5:50,December,3.25,3.22
11/28/2023 5:55,December,3.22,3.19
11/28/2023 6:00,December,3.24,3.2
11/28/2023 6:05,December,0,0
11/28/2023 6:10,December,0,0
11/28/2023 6:15,December,0,0
11/28/2023 6:20,December,2.59,2.56
11/28/2023 6:25,December,3.01,2.98
11/28/2023 6:30,December,2.88,2.85
11/28/2023 6:35,December,0,0
11/28/2023 6:40,December,2.34,2.31
11/28/2023 6:45,December,2.47,2.44
11/28/2023 6:50,December,2.59,2.57
11/28/2023 6:55,December,3.23,3.2
11/28/2023 7:00,December,3.01,2.98
11/28/2023 7:05,December,2.78,2.76
11/28/2023 7:10,December,2.59,2.57
11/28/2023 7:15,December,2.67,2.65
11/28/2023 7:20,December,2.77,2.75
11/28/2023 7:25,December,2.99,2.96
11/28/2023 7:30,December,2.86,2.84
11/28/2023 7:35,December,2.98,2.96
11/28/2023 7:40,December,3.22,3.2
11/28/2023 7:45,December,3.27,3.24
11/28/2023 7:50,December,3.46,3.43
11/28/2023 7:55,December,3.46,3.43
11/28/2023 8:00,December,3.59,3.56
11/28/2023 8:05,December,0,0
