Date and Time,Billing Month,BOTOLAN,OLONGAPO
8/26/2024 10:25,September,2.94,2.94
8/26/2024 10:30,September,3.07,3.07
8/26/2024 10:35,September,3.07,3.07
8/26/2024 10:40,September,3.06,3.06
8/26/2024 10:45,September,2.94,2.94
8/26/2024 10:50,September,2.96,2.96
8/26/2024 10:55,September,3.07,3.07
8/26/2024 11:00,September,2.96,2.96
8/26/2024 11:05,September,2.96,2.96
8/26/2024 11:10,September,3.06,3.06
8/26/2024 11:15,September,2.97,2.97
8/26/2024 11:20,September,2.95,2.95
8/26/2024 11:25,September,2.98,2.98
8/26/2024 11:30,September,2.94,2.94
8/26/2024 11:35,September,2.93,2.93
8/26/2024 11:40,September,2.93,2.94
8/26/2024 11:45,September,2.96,2.96
8/26/2024 11:50,September,2.95,2.95
8/26/2024 11:55,September,2.88,2.88
8/26/2024 12:00,September,2.87,2.86
8/26/2024 12:05,September,2.84,2.84
8/26/2024 12:10,September,2.86,2.86
8/26/2024 12:15,September,2.89,2.88
8/26/2024 12:20,September,2.91,2.91
8/26/2024 12:25,September,3,2.99
8/26/2024 12:30,September,3.11,3.1
8/26/2024 12:35,September,3.22,3.22
8/26/2024 12:40,September,3.22,3.22
8/26/2024 12:45,September,3.21,3.21
8/26/2024 12:50,September,3.22,3.22
8/26/2024 12:55,September,3.21,3.21
8/26/2024 13:00,September,3.47,3.47
8/26/2024 13:05,September,3.22,3.22
8/26/2024 13:10,September,3.5,3.5
8/26/2024 13:15,September,3.43,3.43
8/26/2024 13:20,September,3.22,3.22
8/26/2024 13:25,September,3.25,3.25
8/26/2024 13:30,September,3.26,3.25
8/26/2024 13:35,September,3.74,3.74
8/26/2024 13:40,September,3.75,3.74
8/26/2024 13:45,September,3.72,3.71
8/26/2024 13:50,September,3.88,3.87
8/26/2024 13:55,September,3.88,3.87
8/26/2024 14:00,September,3.81,3.81
8/26/2024 14:05,September,3.8,3.79
8/26/2024 14:10,September,3.08,3.08
8/26/2024 14:15,September,3.27,3.26
8/26/2024 14:20,September,3.29,3.28
8/26/2024 14:25,September,3.28,3.27
8/26/2024 14:30,September,3.28,3.27
8/26/2024 14:35,September,3.27,3.26
8/26/2024 14:40,September,3.26,3.25
8/26/2024 14:45,September,3.28,3.26
8/26/2024 14:50,September,3.27,3.25
8/26/2024 14:55,September,3.29,3.27
8/26/2024 15:00,September,3.28,3.26
8/26/2024 15:05,September,3.28,3.26
8/26/2024 15:10,September,3.26,3.24
8/26/2024 15:15,September,3.36,3.34
8/26/2024 15:20,September,3.36,3.34
8/26/2024 15:25,September,3.28,3.26
8/26/2024 15:30,September,3.36,3.34
8/26/2024 15:35,September,3.36,3.34
8/26/2024 15:40,September,3.29,3.26
8/26/2024 15:45,September,3.29,3.26
8/26/2024 15:50,September,3.27,3.24
8/26/2024 15:55,September,3.1,3.08
8/26/2024 16:00,September,3.18,3.15
8/26/2024 16:05,September,3.18,3.16
8/26/2024 16:10,September,3.07,3.04
8/26/2024 16:15,September,2.92,2.89
8/26/2024 16:20,September,2.97,2.94
8/26/2024 16:25,September,2.97,2.95
8/26/2024 16:30,September,3.18,3.15
8/26/2024 16:35,September,3.07,3.04
8/26/2024 16:40,September,2.97,2.95
8/26/2024 16:45,September,2.92,2.9
8/26/2024 16:50,September,3.05,3.02
8/26/2024 16:55,September,3.19,3.16
8/26/2024 17:00,September,2.97,2.95
8/26/2024 17:05,September,3.05,3.03
8/26/2024 17:10,September,2.94,2.91
8/26/2024 17:15,September,2.95,2.92
8/26/2024 17:20,September,2.96,2.93
8/26/2024 17:25,September,3.29,3.26
8/26/2024 17:30,September,3.43,3.4
8/26/2024 17:35,September,4.9,4.86
8/26/2024 17:40,September,4.9,4.86
8/26/2024 17:45,September,4.91,4.87
8/26/2024 17:50,September,3.73,3.69
8/26/2024 17:55,September,4.91,4.87
8/26/2024 18:00,September,3.65,3.62
8/26/2024 18:05,September,3.91,3.88
8/26/2024 18:10,September,4.91,4.86
8/26/2024 18:15,September,4.16,4.12
8/26/2024 18:20,September,5.8,5.75
8/26/2024 18:25,September,5.82,5.77
8/26/2024 18:30,September,7.88,7.81
8/26/2024 18:35,September,5.84,5.79
8/26/2024 18:40,September,6.15,6.1
8/26/2024 18:45,September,8.85,8.77
8/26/2024 18:50,September,6.15,6.1
8/26/2024 18:55,September,4.81,4.77
8/26/2024 19:00,September,5.77,5.73
8/26/2024 19:05,September,10.97,10.9
8/26/2024 19:10,September,4.6,4.57
8/26/2024 19:15,September,5.38,5.35
8/26/2024 19:20,September,5.38,5.35
8/26/2024 19:25,September,5.38,5.35
8/26/2024 19:30,September,5.38,5.34
8/26/2024 19:35,September,4.92,4.89
8/26/2024 19:40,September,6.12,6.07
8/26/2024 19:45,September,5.14,5.11
8/26/2024 19:50,September,5.32,5.29
8/26/2024 19:55,September,5.1,5.07
8/26/2024 20:00,September,5.12,5.08
8/26/2024 20:05,September,5.11,5.08
8/26/2024 20:10,September,5.11,5.08
8/26/2024 20:15,September,4.92,4.89
8/26/2024 20:20,September,6.22,6.18
8/26/2024 20:25,September,5.36,5.33
8/26/2024 20:30,September,5.35,5.32
8/26/2024 20:35,September,5.11,5.08
8/26/2024 20:40,September,5.11,5.08
8/26/2024 20:45,September,5.11,5.08
8/26/2024 20:50,September,5.1,5.07
8/26/2024 20:55,September,4.83,4.8
8/26/2024 21:00,September,4.35,4.32
8/26/2024 21:05,September,19.08,18.96
8/26/2024 21:10,September,5.73,5.69
8/26/2024 21:15,September,5.1,5.07
8/26/2024 21:20,September,4.84,4.81
8/26/2024 21:25,September,4.8,4.77
8/26/2024 21:30,September,4.35,4.32
8/26/2024 21:35,September,4.43,4.39
8/26/2024 21:40,September,4.35,4.32
8/26/2024 21:45,September,4.35,4.32
8/26/2024 21:50,September,4.35,4.32
8/26/2024 21:55,September,4.35,4.32
8/26/2024 22:00,September,4.34,4.31
8/26/2024 22:05,September,6.22,6.18
8/26/2024 22:10,September,5.74,5.7
8/26/2024 22:15,September,6.18,6.14
8/26/2024 22:20,September,5.37,5.33
8/26/2024 22:25,September,4.8,4.76
8/26/2024 22:30,September,3.82,3.79
8/26/2024 22:35,September,4.57,4.54
8/26/2024 22:40,September,4.57,4.53
8/26/2024 22:45,September,4.84,4.81
8/26/2024 22:50,September,4.57,4.54
8/26/2024 22:55,September,4.33,4.29
8/26/2024 23:00,September,4.21,4.17
8/26/2024 23:05,September,4.84,4.8
8/26/2024 23:10,September,4.25,4.22
8/26/2024 23:15,September,4.21,4.17
8/26/2024 23:20,September,4.21,4.17
8/26/2024 23:25,September,4.21,4.17
8/26/2024 23:30,September,3.4,3.37
8/26/2024 23:35,September,3.68,3.65
8/26/2024 23:40,September,3.69,3.66
8/26/2024 23:45,September,3.69,3.66
8/26/2024 23:50,September,3.35,3.32
8/26/2024 23:55,September,3.4,3.37
8/27/2024 0:00,September,3.46,3.43
8/27/2024 0:05,September,11.87,11.78
8/27/2024 0:10,September,4.6,4.57
8/27/2024 0:15,September,4.56,4.52
8/27/2024 0:20,September,4.47,4.44
8/27/2024 0:25,September,4.37,4.33
8/27/2024 0:30,September,3.9,3.87
8/27/2024 0:35,September,3.93,3.89
8/27/2024 0:40,September,3.91,3.88
8/27/2024 0:45,September,3.93,3.89
8/27/2024 0:50,September,3.93,3.89
8/27/2024 0:55,September,3.93,3.89
8/27/2024 1:00,September,3.92,3.89
8/27/2024 1:05,September,3.92,3.88
8/27/2024 1:10,September,3.91,3.87
8/27/2024 1:15,September,3.9,3.86
8/27/2024 1:20,September,3.89,3.85
8/27/2024 1:25,September,3.89,3.85
8/27/2024 1:30,September,3.7,3.66
8/27/2024 1:35,September,3.7,3.66
8/27/2024 1:40,September,3.28,3.25
8/27/2024 1:45,September,3.26,3.23
8/27/2024 1:50,September,3.69,3.66
8/27/2024 1:55,September,2.82,2.79
8/27/2024 2:00,September,2.94,2.91
8/27/2024 2:05,September,3.8,3.76
8/27/2024 2:10,September,2.94,2.91
8/27/2024 2:15,September,2.94,2.91
8/27/2024 2:20,September,3.24,3.21
8/27/2024 2:25,September,3.24,3.21
8/27/2024 2:30,September,2.94,2.91
8/27/2024 2:35,September,3.24,3.2
8/27/2024 2:40,September,2.83,2.8
8/27/2024 2:45,September,2.93,2.9
8/27/2024 2:50,September,2.93,2.9
8/27/2024 2:55,September,2.83,2.8
8/27/2024 3:00,September,2.93,2.9
8/27/2024 3:05,September,2.51,2.49
8/27/2024 3:10,September,2.73,2.7
8/27/2024 3:15,September,2.82,2.79
8/27/2024 3:20,September,2.73,2.7
8/27/2024 3:25,September,2.92,2.89
8/27/2024 3:30,September,2.84,2.81
8/27/2024 3:35,September,2.92,2.89
8/27/2024 3:40,September,2.84,2.81
8/27/2024 3:45,September,2.84,2.81
8/27/2024 3:50,September,2.9,2.87
8/27/2024 3:55,September,2.81,2.79
8/27/2024 4:00,September,2.69,2.66
8/27/2024 4:05,September,2.51,2.49
8/27/2024 4:10,September,3.24,3.21
8/27/2024 4:15,September,2.94,2.91
8/27/2024 4:20,September,3.03,3
8/27/2024 4:25,September,3.27,3.24
8/27/2024 4:30,September,2.93,2.9
8/27/2024 4:35,September,3.24,3.2
8/27/2024 4:40,September,3.24,3.2
8/27/2024 4:45,September,3.24,3.2
8/27/2024 4:50,September,3.27,3.24
8/27/2024 4:55,September,3.24,3.2
8/27/2024 5:00,September,3.24,3.2
8/27/2024 5:05,September,0.1,0.1
8/27/2024 5:10,September,3,2.97
8/27/2024 5:15,September,3.12,3.09
8/27/2024 5:20,September,3.14,3.11
8/27/2024 5:25,September,3.12,3.09
8/27/2024 5:30,September,3.27,3.24
8/27/2024 5:35,September,3.26,3.22
8/27/2024 5:40,September,3.25,3.21
8/27/2024 5:45,September,3.03,3
8/27/2024 5:50,September,3.07,3.04
8/27/2024 5:55,September,3.13,3.09
8/27/2024 6:00,September,3.02,2.98
8/27/2024 6:05,September,0,0
8/27/2024 6:10,September,2.71,2.68
8/27/2024 6:15,September,2.72,2.7
8/27/2024 6:20,September,2.7,2.68
8/27/2024 6:25,September,2.44,2.42
8/27/2024 6:30,September,2.44,2.42
8/27/2024 6:35,September,2.37,2.35
8/27/2024 6:40,September,2.44,2.42
8/27/2024 6:45,September,2.71,2.69
8/27/2024 6:50,September,2.71,2.69
8/27/2024 6:55,September,2.71,2.69
8/27/2024 7:00,September,2.71,2.69
8/27/2024 7:05,September,0,0
8/27/2024 7:10,September,2.43,2.42
8/27/2024 7:15,September,2.91,2.89
8/27/2024 7:20,September,2.92,2.9
8/27/2024 7:25,September,2.91,2.89
8/27/2024 7:30,September,2.92,2.9
8/27/2024 7:35,September,3.08,3.06
8/27/2024 7:40,September,3.25,3.23
8/27/2024 7:45,September,3.24,3.23
8/27/2024 7:50,September,3.41,3.39
8/27/2024 7:55,September,3.41,3.39
8/27/2024 8:00,September,3.43,3.41
8/27/2024 8:05,September,3.05,3.03
8/27/2024 8:10,September,3.4,3.38
8/27/2024 8:15,September,3.41,3.39
8/27/2024 8:20,September,3.42,3.4
8/27/2024 8:25,September,3.42,3.41
8/27/2024 8:30,September,3.43,3.41
8/27/2024 8:35,September,3.41,3.39
8/27/2024 8:40,September,3.41,3.4
8/27/2024 8:45,September,3.4,3.39
8/27/2024 8:50,September,3.39,3.38
8/27/2024 8:55,September,3.4,3.39
8/27/2024 9:00,September,3.42,3.41
8/27/2024 9:05,September,2.43,2.43
8/27/2024 9:10,September,2.88,2.87
8/27/2024 9:15,September,2.88,2.87
8/27/2024 9:20,September,3.17,3.16
8/27/2024 9:25,September,3.22,3.22
8/27/2024 9:30,September,3.18,3.17
8/27/2024 9:35,September,3.22,3.21
8/27/2024 9:40,September,3.42,3.41
8/27/2024 9:45,September,3.42,3.42
8/27/2024 9:50,September,3.41,3.4
8/27/2024 9:55,September,3.2,3.2
8/27/2024 10:00,September,3.41,3.4
8/27/2024 10:05,September,2.7,2.69
8/27/2024 10:10,September,3.18,3.17
8/27/2024 10:15,September,3.18,3.18
8/27/2024 10:20,September,3.22,3.22
8/27/2024 10:25,September,3.24,3.24
8/27/2024 10:30,September,3.25,3.24
8/27/2024 10:35,September,3.26,3.26
8/27/2024 10:40,September,3.62,3.62
8/27/2024 10:45,September,3.63,3.63
8/27/2024 10:50,September,3.62,3.62
8/27/2024 10:55,September,3.58,3.58
8/27/2024 11:00,September,3.26,3.26
8/27/2024 11:05,September,3.26,3.26
8/27/2024 11:10,September,3.63,3.62
8/27/2024 11:15,September,3.62,3.62
8/27/2024 11:20,September,3.52,3.52
8/27/2024 11:25,September,3.62,3.62
8/27/2024 11:30,September,3.62,3.63
8/27/2024 11:35,September,3.52,3.52
8/27/2024 11:40,September,3.62,3.62
8/27/2024 11:45,September,3.62,3.62
8/27/2024 11:50,September,3.63,3.63
8/27/2024 11:55,September,3.62,3.62
8/27/2024 12:00,September,3.26,3.26
8/27/2024 12:05,September,3.23,3.24
8/27/2024 12:10,September,3.23,3.23
8/27/2024 12:15,September,3.24,3.24
8/27/2024 12:20,September,3.23,3.23
8/27/2024 12:25,September,3.22,3.22
8/27/2024 12:30,September,3.23,3.23
8/27/2024 12:35,September,3.23,3.23
8/27/2024 12:40,September,3.24,3.24
8/27/2024 12:45,September,3.23,3.23
8/27/2024 12:50,September,3.24,3.24
8/27/2024 12:55,September,3.25,3.25
8/27/2024 13:00,September,3.25,3.25
8/27/2024 13:05,September,3.26,3.26
8/27/2024 13:10,September,3.25,3.24
8/27/2024 13:15,September,3.25,3.25
8/27/2024 13:20,September,3.52,3.51
8/27/2024 13:25,September,5.29,5.29
8/27/2024 13:30,September,5.62,5.62
8/27/2024 13:35,September,5.3,5.3
8/27/2024 13:40,September,3.66,3.65
8/27/2024 13:45,September,3.98,3.97
8/27/2024 13:50,September,4.36,4.35
8/27/2024 13:55,September,3.66,3.66
8/27/2024 14:00,September,3.56,3.56
8/27/2024 14:05,September,3.53,3.52
8/27/2024 14:10,September,8.68,8.67
8/27/2024 14:15,September,3.61,3.6
8/27/2024 14:20,September,4.16,4.16
8/27/2024 14:25,September,4.87,4.87
8/27/2024 14:30,September,4.87,4.87
8/27/2024 14:35,September,4.59,4.59
8/27/2024 14:40,September,5.33,5.32
8/27/2024 14:45,September,13.02,13.01
8/27/2024 14:50,September,5.66,5.65
8/27/2024 14:55,September,5.34,5.34
8/27/2024 15:00,September,3.89,3.89
8/27/2024 15:05,September,3.53,3.53
8/27/2024 15:10,September,4.37,4.37
8/27/2024 15:15,September,4.37,4.37
8/27/2024 15:20,September,4.88,4.88
8/27/2024 15:25,September,4.39,4.4
8/27/2024 15:30,September,4.39,4.39
8/27/2024 15:35,September,5.34,5.34
8/27/2024 15:40,September,3.63,3.63
8/27/2024 15:45,September,4.58,4.58
8/27/2024 15:50,September,4.4,4.39
8/27/2024 15:55,September,4.39,4.39
8/27/2024 16:00,September,3.66,3.65
8/27/2024 16:05,September,5.35,5.34
8/27/2024 16:10,September,3.54,3.54
8/27/2024 16:15,September,3.9,3.89
8/27/2024 16:20,September,4.89,4.88
8/27/2024 16:25,September,5.67,5.66
8/27/2024 16:30,September,4.5,4.5
8/27/2024 16:35,September,4.5,4.5
8/27/2024 16:40,September,4.5,4.5
8/27/2024 16:45,September,4.49,4.48
8/27/2024 16:50,September,3.6,3.6
8/27/2024 16:55,September,3.31,3.31
8/27/2024 17:00,September,3.29,3.28
8/27/2024 17:05,September,3.29,3.28
8/27/2024 17:10,September,3.28,3.27
8/27/2024 17:15,September,3.28,3.27
8/27/2024 17:20,September,3.56,3.55
8/27/2024 17:25,September,3.6,3.58
8/27/2024 17:30,September,4.7,4.68
8/27/2024 17:35,September,4.18,4.16
8/27/2024 17:40,September,4.18,4.16
8/27/2024 17:45,September,3.68,3.66
8/27/2024 17:50,September,3.68,3.66
8/27/2024 17:55,September,8.75,8.71
8/27/2024 18:00,September,5.37,5.35
8/27/2024 18:05,September,16.03,15.97
8/27/2024 18:10,September,13.1,13.06
8/27/2024 18:15,September,8.74,8.71
8/27/2024 18:20,September,5.76,5.73
8/27/2024 18:25,September,11.89,11.84
8/27/2024 18:30,September,11.89,11.85
8/27/2024 18:35,September,9.82,9.78
8/27/2024 18:40,September,5.79,5.77
8/27/2024 18:45,September,5.77,5.75
8/27/2024 18:50,September,5.76,5.74
8/27/2024 18:55,September,5.42,5.4
8/27/2024 19:00,September,5.75,5.72
8/27/2024 19:05,September,7.01,6.98
8/27/2024 19:10,September,5.76,5.74
8/27/2024 19:15,September,4.52,4.5
8/27/2024 19:20,September,5.41,5.39
8/27/2024 19:25,September,5.4,5.38
8/27/2024 19:30,September,5.4,5.38
8/27/2024 19:35,September,5.73,5.71
8/27/2024 19:40,September,5.73,5.71
8/27/2024 19:45,September,5.73,5.71
8/27/2024 19:50,September,5.74,5.72
8/27/2024 19:55,September,5.42,5.4
8/27/2024 20:00,September,5.41,5.4
8/27/2024 20:05,September,16.27,16.23
8/27/2024 20:10,September,7.01,6.99
8/27/2024 20:15,September,5.74,5.72
8/27/2024 20:20,September,5.76,5.74
8/27/2024 20:25,September,5.9,5.88
8/27/2024 20:30,September,5.79,5.77
8/27/2024 20:35,September,4.54,4.53
8/27/2024 20:40,September,5.41,5.4
8/27/2024 20:45,September,5.41,5.4
8/27/2024 20:50,September,5.41,5.4
8/27/2024 20:55,September,5.41,5.4
8/27/2024 21:00,September,3.92,3.91
8/27/2024 21:05,September,28.39,28.31
8/27/2024 21:10,September,12.77,12.72
8/27/2024 21:15,September,5.74,5.72
8/27/2024 21:20,September,3.67,3.66
8/27/2024 21:25,September,4.95,4.93
8/27/2024 21:30,September,4.95,4.93
8/27/2024 21:35,September,4.95,4.93
8/27/2024 21:40,September,4.93,4.91
8/27/2024 21:45,September,3.29,3.28
8/27/2024 21:50,September,3.67,3.66
8/27/2024 21:55,September,3.67,3.66
8/27/2024 22:00,September,3.67,3.66
8/27/2024 22:05,September,7.01,6.98
8/27/2024 22:10,September,4.93,4.92
8/27/2024 22:15,September,3.76,3.74
8/27/2024 22:20,September,3.68,3.66
8/27/2024 22:25,September,3.36,3.35
8/27/2024 22:30,September,3.25,3.23
8/27/2024 22:35,September,3.25,3.23
8/27/2024 22:40,September,3.27,3.26
8/27/2024 22:45,September,3.27,3.26
8/27/2024 22:50,September,3.26,3.25
8/27/2024 22:55,September,3.24,3.22
8/27/2024 23:00,September,3.23,3.21
8/27/2024 23:05,September,3.29,3.28
8/27/2024 23:10,September,3.28,3.26
8/27/2024 23:15,September,3.28,3.26
8/27/2024 23:20,September,3.28,3.26
8/27/2024 23:25,September,3.24,3.22
8/27/2024 23:30,September,3.25,3.24
8/27/2024 23:35,September,3.25,3.23
8/27/2024 23:40,September,3.24,3.22
8/27/2024 23:45,September,2.95,2.93
8/27/2024 23:50,September,3.23,3.21
8/27/2024 23:55,September,3.24,3.22
8/28/2024 0:00,September,3.1,3.08
8/28/2024 0:05,September,3.78,3.76
8/28/2024 0:10,September,3.75,3.73
8/28/2024 0:15,September,3.76,3.73
8/28/2024 0:20,September,3.77,3.75
8/28/2024 0:25,September,3.78,3.76
8/28/2024 0:30,September,3.78,3.75
8/28/2024 0:35,September,3.78,3.76
8/28/2024 0:40,September,3.78,3.76
8/28/2024 0:45,September,3.78,3.76
8/28/2024 0:50,September,3.78,3.75
8/28/2024 0:55,September,3.78,3.75
8/28/2024 1:00,September,3.78,3.76
8/28/2024 1:05,September,3.78,3.75
8/28/2024 1:10,September,3.78,3.75
8/28/2024 1:15,September,3.77,3.74
8/28/2024 1:20,September,3.77,3.74
8/28/2024 1:25,September,3.76,3.73
8/28/2024 1:30,September,3.75,3.72
8/28/2024 1:35,September,3.69,3.66
8/28/2024 1:40,September,3.66,3.63
8/28/2024 1:45,September,3.65,3.62
8/28/2024 1:50,September,3.65,3.62
8/28/2024 1:55,September,3.65,3.62
8/28/2024 2:00,September,3.63,3.6
8/28/2024 2:05,September,3.6,3.57
8/28/2024 2:10,September,3.59,3.56
8/28/2024 2:15,September,3.28,3.25
8/28/2024 2:20,September,3.28,3.25
8/28/2024 2:25,September,3.5,3.47
8/28/2024 2:30,September,3.49,3.46
8/28/2024 2:35,September,3.49,3.46
8/28/2024 2:40,September,3.5,3.47
8/28/2024 2:45,September,3.28,3.25
8/28/2024 2:50,September,3.5,3.47
8/28/2024 2:55,September,3.24,3.21
8/28/2024 3:00,September,3.28,3.25
8/28/2024 3:05,September,3.24,3.21
8/28/2024 3:10,September,3.28,3.25
8/28/2024 3:15,September,3.24,3.21
8/28/2024 3:20,September,3.03,3.01
8/28/2024 3:25,September,2.93,2.91
8/28/2024 3:30,September,3.23,3.21
8/28/2024 3:35,September,3.23,3.21
8/28/2024 3:40,September,2.93,2.9
8/28/2024 3:45,September,3.26,3.23
8/28/2024 3:50,September,3.23,3.21
8/28/2024 3:55,September,2.94,2.92
8/28/2024 4:00,September,3.23,3.2
8/28/2024 4:05,September,3.5,3.48
8/28/2024 4:10,September,3.52,3.49
8/28/2024 4:15,September,3.32,3.29
8/28/2024 4:20,September,3.5,3.47
8/28/2024 4:25,September,3.27,3.24
8/28/2024 4:30,September,3.27,3.24
8/28/2024 4:35,September,3.29,3.26
8/28/2024 4:40,September,3.51,3.48
8/28/2024 4:45,September,3.31,3.28
8/28/2024 4:50,September,3.49,3.46
8/28/2024 4:55,September,3.31,3.28
8/28/2024 5:00,September,3.31,3.28
8/28/2024 5:05,September,2.44,2.42
8/28/2024 5:10,September,3.11,3.09
8/28/2024 5:15,September,3.27,3.25
8/28/2024 5:20,September,3.28,3.25
8/28/2024 5:25,September,3.28,3.25
8/28/2024 5:30,September,3.28,3.25
8/28/2024 5:35,September,3.28,3.25
8/28/2024 5:40,September,3.47,3.44
8/28/2024 5:45,September,3.27,3.24
8/28/2024 5:50,September,3.05,3.02
8/28/2024 5:55,September,3.05,3.02
8/28/2024 6:00,September,2.93,2.9
8/28/2024 6:05,September,0.08,0.08
8/28/2024 6:10,September,2.44,2.42
8/28/2024 6:15,September,2.72,2.7
8/28/2024 6:20,September,2.72,2.69
8/28/2024 6:25,September,2.92,2.9
8/28/2024 6:30,September,2.72,2.7
8/28/2024 6:35,September,2.84,2.82
8/28/2024 6:40,September,2.72,2.7
8/28/2024 6:45,September,2.91,2.89
8/28/2024 6:50,September,2.6,2.59
8/28/2024 6:55,September,2.65,2.63
8/28/2024 7:00,September,2.69,2.68
8/28/2024 7:05,September,2.61,2.59
8/28/2024 7:10,September,2.63,2.62
8/28/2024 7:15,September,2.72,2.7
8/28/2024 7:20,September,2.81,2.8
8/28/2024 7:25,September,3.02,3
8/28/2024 7:30,September,3.1,3.08
8/28/2024 7:35,September,2.9,2.88
8/28/2024 7:40,September,2.91,2.9
8/28/2024 7:45,September,3.09,3.08
