Date and Time,Billing Month,BOTOLAN,OLONGAPO
05/26/2024 20:40,June,13.49,13.27
05/26/2024 20:45,June,12.96,12.75
05/26/2024 20:50,June,13.54,13.32
05/26/2024 20:55,June,13.5,13.28
05/26/2024 21:00,June,11.72,11.54
05/26/2024 21:05,June,10.93,10.75
05/26/2024 21:10,June,13.27,13.05
05/26/2024 21:15,June,12.11,11.92
05/26/2024 21:20,June,11.27,11.09
05/26/2024 21:25,June,8.92,8.79
05/26/2024 21:30,June,5.3,5.22
05/26/2024 21:35,June,5.33,5.25
05/26/2024 21:40,June,8.91,8.78
05/26/2024 21:45,June,8.92,8.79
05/26/2024 21:50,June,5.34,5.27
05/26/2024 21:55,June,5.35,5.28
05/26/2024 22:00,June,5.32,5.25
05/26/2024 22:05,June,5.31,5.24
05/26/2024 22:10,June,4.4,4.34
05/26/2024 22:15,June,5.3,5.23
05/26/2024 22:20,June,5.3,5.22
05/26/2024 22:25,June,5.32,5.25
05/26/2024 22:30,June,5.31,5.23
05/26/2024 22:35,June,5.3,5.22
05/26/2024 22:40,June,4.39,4.33
05/26/2024 22:45,June,4.38,4.32
05/26/2024 22:50,June,5.27,5.19
05/26/2024 22:55,June,4.16,4.1
05/26/2024 23:00,June,4.37,4.31
05/26/2024 23:05,June,4.15,4.09
05/26/2024 23:10,June,4.27,4.21
05/26/2024 23:15,June,4.27,4.21
05/26/2024 23:20,June,4.27,4.21
05/26/2024 23:25,June,4.27,4.22
05/26/2024 23:30,June,4.26,4.2
05/26/2024 23:35,June,4.26,4.2
05/26/2024 23:40,June,4.22,4.16
05/26/2024 23:45,June,4.21,4.16
05/26/2024 23:50,June,3.95,3.9
05/26/2024 23:55,June,3.95,3.9
05/27/2024 0:00,June,3.81,3.76
05/27/2024 0:05,June,3.26,3.22
05/27/2024 0:10,June,3.78,3.73
05/27/2024 0:15,June,3.89,3.84
05/27/2024 0:20,June,3.38,3.34
05/27/2024 0:25,June,3.35,3.3
05/27/2024 0:30,June,3.87,3.82
05/27/2024 0:35,June,2.5,2.47
05/27/2024 0:40,June,3.6,3.55
05/27/2024 0:45,June,3.6,3.55
05/27/2024 0:50,June,3.69,3.65
05/27/2024 0:55,June,3.26,3.22
05/27/2024 1:00,June,3.59,3.55
05/27/2024 1:05,June,4.25,4.2
05/27/2024 1:10,June,4.21,4.16
05/27/2024 1:15,June,3.7,3.65
05/27/2024 1:20,June,3.24,3.21
05/27/2024 1:25,June,3.68,3.63
05/27/2024 1:30,June,3.69,3.64
05/27/2024 1:35,June,3.43,3.39
05/27/2024 1:40,June,3.58,3.54
05/27/2024 1:45,June,3.24,3.2
05/27/2024 1:50,June,3.24,3.2
05/27/2024 1:55,June,4.1,4.05
05/27/2024 2:00,June,3.9,3.85
05/27/2024 2:05,June,3.67,3.63
05/27/2024 2:10,June,3.47,3.43
05/27/2024 2:15,June,3.47,3.43
05/27/2024 2:20,June,3.46,3.42
05/27/2024 2:25,June,3.47,3.43
05/27/2024 2:30,June,3.24,3.2
05/27/2024 2:35,June,3.43,3.39
05/27/2024 2:40,June,3.45,3.41
05/27/2024 2:45,June,3.45,3.41
05/27/2024 2:50,June,3.24,3.2
05/27/2024 2:55,June,3.24,3.2
05/27/2024 3:00,June,3.44,3.41
05/27/2024 3:05,June,3.56,3.52
05/27/2024 3:10,June,3.45,3.41
05/27/2024 3:15,June,4.22,4.18
05/27/2024 3:20,June,3.45,3.41
05/27/2024 3:25,June,3.23,3.19
05/27/2024 3:30,June,3.45,3.41
05/27/2024 3:35,June,3.89,3.85
05/27/2024 3:40,June,3.89,3.85
05/27/2024 3:45,June,3.45,3.41
05/27/2024 3:50,June,3.45,3.41
05/27/2024 3:55,June,3.89,3.84
05/27/2024 4:00,June,3.45,3.41
05/27/2024 4:05,June,4.21,4.17
05/27/2024 4:10,June,3.89,3.85
05/27/2024 4:15,June,4.21,4.17
05/27/2024 4:20,June,3.89,3.85
05/27/2024 4:25,June,4.25,4.2
05/27/2024 4:30,June,3.89,3.85
05/27/2024 4:35,June,4.21,4.17
05/27/2024 4:40,June,3.89,3.85
05/27/2024 4:45,June,3.89,3.85
05/27/2024 4:50,June,3.9,3.86
05/27/2024 4:55,June,4.21,4.16
05/27/2024 5:00,June,4.2,4.16
05/27/2024 5:05,June,3.9,3.85
05/27/2024 5:10,June,4.24,4.19
05/27/2024 5:15,June,4.2,4.16
05/27/2024 5:20,June,4.2,4.16
05/27/2024 5:25,June,5.21,5.15
05/27/2024 5:30,June,5.18,5.13
05/27/2024 5:35,June,10.01,9.9
05/27/2024 5:40,June,9.99,9.89
05/27/2024 5:45,June,5.19,5.13
05/27/2024 5:50,June,4.23,4.18
05/27/2024 5:55,June,5.21,5.15
05/27/2024 6:00,June,5.18,5.13
05/27/2024 6:05,June,4.22,4.17
05/27/2024 6:10,June,5.2,5.15
05/27/2024 6:15,June,4.1,4.06
05/27/2024 6:20,June,5.17,5.12
05/27/2024 6:25,June,10.13,10.04
05/27/2024 6:30,June,10.2,10.12
05/27/2024 6:35,June,4.21,4.18
05/27/2024 6:40,June,5.18,5.14
05/27/2024 6:45,June,4.3,4.27
05/27/2024 6:50,June,4.21,4.18
05/27/2024 6:55,June,4.3,4.27
05/27/2024 7:00,June,4.31,4.28
05/27/2024 7:05,June,4.3,4.27
05/27/2024 7:10,June,5.14,5.11
05/27/2024 7:15,June,5.19,5.16
05/27/2024 7:20,June,5.18,5.16
05/27/2024 7:25,June,5.18,5.15
05/27/2024 7:30,June,10.12,10.08
05/27/2024 7:35,June,5.19,5.16
05/27/2024 7:40,June,5.18,5.16
05/27/2024 7:45,June,5.18,5.16
05/27/2024 7:50,June,10.06,10.03
05/27/2024 7:55,June,10.08,10.05
05/27/2024 8:00,June,12.03,12
05/27/2024 8:05,June,5.16,5.15
05/27/2024 8:10,June,11.55,11.54
05/27/2024 8:15,June,13.22,13.21
05/27/2024 8:20,June,10.22,10.2
05/27/2024 8:25,June,11.56,11.55
05/27/2024 8:30,June,24.28,24.23
05/27/2024 8:35,June,12.12,12.1
05/27/2024 8:40,June,28.05,28
05/27/2024 8:45,June,13.32,13.3
05/27/2024 8:50,June,14.74,14.72
05/27/2024 8:55,June,28.01,27.98
05/27/2024 9:00,June,28.07,28.05
05/27/2024 9:05,June,15.31,15.27
05/27/2024 9:10,June,28.18,28.12
05/27/2024 9:15,June,28.21,28.16
05/27/2024 9:20,June,28.27,28.16
05/27/2024 9:25,June,28.26,28.2
05/27/2024 9:30,June,18.87,18.8
05/27/2024 9:35,June,19.82,19.74
05/27/2024 9:40,June,18.79,18.71
05/27/2024 9:45,June,18.91,18.84
05/27/2024 9:50,June,18.92,18.84
05/27/2024 9:55,June,30.06,29.94
05/27/2024 10:00,June,30.02,29.93
05/27/2024 10:05,June,28.02,27.93
05/27/2024 10:10,June,28.02,27.92
05/27/2024 10:15,June,29.49,29.39
05/27/2024 10:20,June,29.22,29.18
05/27/2024 10:25,June,29.75,29.71
05/27/2024 10:30,June,29.77,29.72
05/27/2024 10:35,June,29.66,29.64
05/27/2024 10:40,June,29.68,29.65
05/27/2024 10:45,June,29.55,29.54
05/27/2024 10:50,June,29.61,29.58
05/27/2024 10:55,June,29.51,29.48
05/27/2024 11:00,June,29.56,29.54
05/27/2024 11:05,June,29.86,29.87
05/27/2024 11:10,June,29.56,29.53
05/27/2024 11:15,June,30.08,30.06
05/27/2024 11:20,June,31.76,31.67
05/27/2024 11:25,June,32.33,32.21
05/27/2024 11:30,June,31.17,31.14
05/27/2024 11:35,June,31.2,31.15
05/27/2024 11:40,June,30.35,30.33
05/27/2024 11:45,June,30.35,30.34
05/27/2024 11:50,June,30.68,30.66
05/27/2024 11:55,June,30.35,30.33
05/27/2024 12:00,June,30.29,30.25
05/27/2024 12:05,June,32.8,32.7
05/27/2024 12:10,June,32.33,32.25
05/27/2024 12:15,June,32.9,32.88
05/27/2024 12:20,June,6.38,6.38
05/27/2024 12:25,June,6.39,6.39
05/27/2024 12:30,June,6.39,6.39
05/27/2024 12:35,June,6.39,6.39
05/27/2024 12:40,June,6.39,6.39
05/27/2024 12:45,June,6.39,6.39
05/27/2024 12:50,June,6.39,6.39
05/27/2024 12:55,June,6.39,6.39
05/27/2024 13:00,June,6.39,6.39
05/27/2024 13:05,June,6.47,6.47
05/27/2024 13:10,June,6.44,6.44
05/27/2024 13:15,June,6.44,6.44
05/27/2024 13:20,June,6.48,6.48
05/27/2024 13:25,June,6.46,6.46
05/27/2024 13:30,June,27.19,27.19
05/27/2024 13:35,June,28.32,28.32
05/27/2024 13:40,June,6.51,6.51
05/27/2024 13:45,June,6.52,6.52
05/27/2024 13:50,June,6.5,6.5
05/27/2024 13:55,June,6.52,6.52
05/27/2024 14:00,June,6.51,6.51
05/27/2024 14:05,June,30.53,30.53
05/27/2024 14:10,June,28.83,28.83
05/27/2024 14:15,June,6.52,6.52
05/27/2024 14:20,June,6.51,6.51
05/27/2024 14:25,June,6.18,6.18
05/27/2024 14:30,June,6.18,6.18
05/27/2024 14:35,June,27.8,27.8
05/27/2024 14:40,June,27.92,27.92
05/27/2024 14:45,June,31.6,31.6
05/27/2024 14:50,June,6.18,6.18
05/27/2024 14:55,June,6.49,6.49
05/27/2024 15:00,June,31.09,31.09
05/27/2024 15:05,June,33.1,33.1
05/27/2024 15:10,June,6.48,6.48
05/27/2024 15:15,June,6.47,6.47
05/27/2024 15:20,June,32.34,32.34
05/27/2024 15:25,June,32.31,32.31
05/27/2024 15:30,June,33.06,33.06
05/27/2024 15:35,June,6.5,6.5
05/27/2024 15:40,June,6.49,6.49
05/27/2024 15:45,June,6.48,6.48
05/27/2024 15:50,June,33.52,33.52
05/27/2024 15:55,June,32.56,32.56
05/27/2024 16:00,June,31.89,31.89
05/27/2024 16:05,June,33.18,33.18
05/27/2024 16:10,June,6.51,6.51
05/27/2024 16:15,June,6.54,6.54
05/27/2024 16:20,June,6.51,6.51
05/27/2024 16:25,June,30.09,30.09
05/27/2024 16:30,June,30.6,30.6
05/27/2024 16:35,June,5.94,5.94
05/27/2024 16:40,June,6.51,6.51
05/27/2024 16:45,June,5.94,5.94
05/27/2024 16:50,June,5.92,5.92
05/27/2024 16:55,June,5.96,5.96
05/27/2024 17:00,June,16.17,16.17
05/27/2024 17:05,June,15.89,15.89
05/27/2024 17:10,June,5.78,5.78
05/27/2024 17:15,June,5.79,5.79
05/27/2024 17:20,June,5.91,5.91
05/27/2024 17:25,June,5.91,5.91
05/27/2024 17:30,June,5.95,5.95
05/27/2024 17:35,June,5.92,5.92
05/27/2024 17:40,June,5.93,5.93
05/27/2024 17:45,June,5.92,5.92
05/27/2024 17:50,June,6.49,6.49
05/27/2024 17:55,June,6.48,6.48
05/27/2024 18:00,June,6.47,6.47
05/27/2024 18:05,June,6.5,6.5
05/27/2024 18:10,June,6.45,6.45
05/27/2024 18:15,June,6.48,6.48
05/27/2024 18:20,June,6.49,6.49
05/27/2024 18:25,June,23.09,23.09
05/27/2024 18:30,June,25.56,25.56
05/27/2024 18:35,June,6.49,6.49
05/27/2024 18:40,June,6.52,6.52
05/27/2024 18:45,June,6.51,6.51
05/27/2024 18:50,June,6.84,6.84
05/27/2024 18:55,June,6.5,6.5
05/27/2024 19:00,June,23.12,23.12
05/27/2024 19:05,June,20.7,20.7
05/27/2024 19:10,June,5.94,5.94
05/27/2024 19:15,June,5.94,5.94
05/27/2024 19:20,June,5.93,5.93
05/27/2024 19:25,June,5.95,5.95
05/27/2024 19:30,June,5.94,5.94
05/27/2024 19:35,June,5.95,5.95
05/27/2024 19:40,June,5.94,5.94
05/27/2024 19:45,June,5.94,5.94
05/27/2024 19:50,June,5.95,5.95
05/27/2024 19:55,June,5.94,5.94
05/27/2024 20:00,June,5.95,5.95
05/27/2024 20:05,June,5.95,5.95
05/27/2024 20:10,June,5.95,5.95
05/27/2024 20:15,June,20.86,20.86
05/27/2024 20:20,June,29.83,29.83
05/27/2024 20:25,June,23.21,23.21
05/27/2024 20:30,June,16.72,16.72
05/27/2024 20:35,June,5.98,5.98
05/27/2024 20:40,June,5.99,5.99
05/27/2024 20:45,June,15.46,15.46
05/27/2024 20:50,June,15.3,15.3
05/27/2024 20:55,June,15.55,15.55
05/27/2024 21:00,June,14.28,14.28
05/27/2024 21:05,June,6.1,6.1
05/27/2024 21:10,June,5.99,5.99
05/27/2024 21:15,June,21.39,21.39
05/27/2024 21:20,June,28.32,28.32
05/27/2024 21:25,June,21.34,21.34
05/27/2024 21:30,June,5.94,5.94
05/27/2024 21:35,June,5.95,5.95
05/27/2024 21:40,June,5.94,5.94
05/27/2024 21:45,June,10.85,10.85
05/27/2024 21:50,June,10.33,10.33
05/27/2024 21:55,June,11.17,11.17
05/27/2024 22:00,June,10.1,10.1
05/27/2024 22:05,June,5.96,5.96
05/27/2024 22:10,June,5.95,5.95
05/27/2024 22:15,June,11.88,11.88
05/27/2024 22:20,June,10.8,10.8
05/27/2024 22:25,June,10.94,10.94
05/27/2024 22:30,June,10.84,10.84
05/27/2024 22:35,June,10.74,10.74
05/27/2024 22:40,June,5.95,5.95
05/27/2024 22:45,June,5.92,5.92
05/27/2024 22:50,June,5.95,5.95
05/27/2024 22:55,June,10.85,10.85
05/27/2024 23:00,June,10.53,10.53
05/27/2024 23:05,June,16.68,16.68
05/27/2024 23:10,June,15,15
05/27/2024 23:15,June,13.3,13.3
05/27/2024 23:20,June,11.93,11.93
05/27/2024 23:25,June,10.97,10.97
05/27/2024 23:30,June,5.95,5.95
05/27/2024 23:35,June,5.92,5.92
05/27/2024 23:40,June,5.93,5.93
05/27/2024 23:45,June,7.71,7.71
05/27/2024 23:50,June,7.8,7.8
05/27/2024 23:55,June,7.38,7.38
05/28/2024 0:00,June,5.73,5.73
05/28/2024 0:05,June,12.15,12.15
05/28/2024 0:10,June,11.99,11.99
05/28/2024 0:15,June,9.35,9.35
05/28/2024 0:20,June,7.61,7.61
05/28/2024 0:25,June,7.46,7.46
05/28/2024 0:30,June,5.48,5.48
05/28/2024 0:35,June,5.84,5.84
05/28/2024 0:40,June,5.77,5.77
05/28/2024 0:45,June,5.57,5.57
05/28/2024 0:50,June,5.46,5.46
05/28/2024 0:55,June,5.05,5.05
05/28/2024 1:00,June,5.05,5.05
05/28/2024 1:05,June,11.75,11.75
05/28/2024 1:10,June,7.25,7.25
05/28/2024 1:15,June,5.59,5.59
05/28/2024 1:20,June,5.44,5.44
05/28/2024 1:25,June,5.86,5.86
05/28/2024 1:30,June,5.04,5.04
05/28/2024 1:35,June,5.11,5.11
05/28/2024 1:40,June,4.96,4.96
05/28/2024 1:45,June,4.82,4.82
05/28/2024 1:50,June,4.88,4.88
05/28/2024 1:55,June,4.83,4.83
05/28/2024 2:00,June,4.82,4.82
05/28/2024 2:05,June,4.87,4.87
05/28/2024 2:10,June,4.55,4.55
05/28/2024 2:15,June,4.57,4.57
05/28/2024 2:20,June,4.47,4.47
05/28/2024 2:25,June,4.7,4.7
05/28/2024 2:30,June,4.57,4.57
05/28/2024 2:35,June,4.48,4.48
05/28/2024 2:40,June,4.44,4.44
05/28/2024 2:45,June,4.4,4.4
05/28/2024 2:50,June,4.48,4.48
05/28/2024 2:55,June,4.46,4.46
05/28/2024 3:00,June,4.43,4.43
05/28/2024 3:05,June,4.44,4.44
05/28/2024 3:10,June,4.39,4.39
05/28/2024 3:15,June,4.4,4.4
05/28/2024 3:20,June,4.47,4.47
05/28/2024 3:25,June,4.34,4.34
05/28/2024 3:30,June,4.48,4.48
05/28/2024 3:35,June,4.44,4.44
05/28/2024 3:40,June,4.46,4.46
05/28/2024 3:45,June,4.49,4.49
05/28/2024 3:50,June,4.47,4.47
05/28/2024 3:55,June,4.56,4.56
05/28/2024 4:00,June,4.49,4.49
05/28/2024 4:05,June,4.58,4.58
05/28/2024 4:10,June,4.48,4.48
05/28/2024 4:15,June,4.64,4.64
05/28/2024 4:20,June,4.59,4.59
05/28/2024 4:25,June,4.54,4.54
05/28/2024 4:30,June,4.59,4.59
05/28/2024 4:35,June,4.61,4.61
05/28/2024 4:40,June,4.57,4.57
05/28/2024 4:45,June,4.52,4.52
05/28/2024 4:50,June,4.59,4.59
05/28/2024 4:55,June,4.58,4.58
05/28/2024 5:00,June,4.73,4.73
05/28/2024 5:05,June,4.01,4.01
05/28/2024 5:10,June,4.52,4.52
05/28/2024 5:15,June,4.5,4.5
05/28/2024 5:20,June,4.52,4.52
05/28/2024 5:25,June,4.4,4.4
05/28/2024 5:30,June,4.4,4.4
05/28/2024 5:35,June,4.45,4.45
05/28/2024 5:40,June,4.44,4.44
05/28/2024 5:45,June,4.41,4.41
05/28/2024 5:50,June,4.26,4.26
05/28/2024 5:55,June,4.18,4.18
05/28/2024 6:00,June,4.07,4.07
05/28/2024 6:05,June,0.14,0.14
05/28/2024 6:10,June,2.3,2.3
05/28/2024 6:15,June,3.27,3.27
05/28/2024 6:20,June,3.43,3.43
05/28/2024 6:25,June,3.62,3.62
05/28/2024 6:30,June,3.72,3.72
05/28/2024 6:35,June,3.67,3.67
05/28/2024 6:40,June,3.68,3.68
05/28/2024 6:45,June,3.76,3.76
05/28/2024 6:50,June,3.77,3.77
05/28/2024 6:55,June,3.78,3.78
05/28/2024 7:00,June,4,4
05/28/2024 7:05,June,0.67,0.67
05/28/2024 7:10,June,2.98,2.98
05/28/2024 7:15,June,3.41,3.41
05/28/2024 7:20,June,3.65,3.65
